"INIZIO CICLO";"TIPO CICLO";"NUMERO SERIALE";"STRUMENTO";"CATEGORIA";"MATRICOLA";"IDENTIFICATIVO";"OPERATORE";"NUMERO CICLO";"ALLARMI";"testo";"ESITO CICLO"
2017-08-08 12:27:48;"STERILIZZAZIONE COMPLETA";"6-0014";"GF-UCT180";"ECOENDOSCOPIO";"7310076";"18";"N.R.";"2662";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:26°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-08 13:38:03;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"G.B.";"2663";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-08 15:35:53;"STERILIZZAZIONE VELOCE";"6-0014";"FI-10BS";"FIBROSCOPIO";"-BO- G111400";"BLOCCO OP.";"S.C.";"2664";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-08 16:10:44;"STERILIZZAZIONE VELOCE";"6-0014";"FI-16BS";"FIBROSCOPIO";"-BO- G111106";"BLOCCO OP.";"N.R.";"2665";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 07:19:34;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"C.P.";"2666";"Allarme time-out carico acqua";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA Allarme time-out carico acqua FINE CICLO CICLO IRREGOLARE";"CICLO IRREGOLARE"
2017-08-09 07:32:12;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"C.P.";"2667";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:29°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 09:51:33;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"V.M.L.";"2668";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:26°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 10:35:05;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"N.R.";"2669";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 11:24:13;"STERILIZZAZIONE COMPLETA";"6-0014";"xxxx";"MULETTO BRONCO";"-B-xxxx";"MULETT BRONCO PNE";"N.R.";"2670";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 12:09:41;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120774";"25";"N.R.";"2671";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 13:14:15;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"N.R.";"2672";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:28°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-09 13:59:22;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"N.R.";"2673";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-10 09:19:57;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"E.C.A.";"2674";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:29°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-10 16:05:10;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"E.C.O.";"2675";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:28°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 07:22:33;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"V.M.L.";"2676";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA TEMPERATURA:30°C CAMBIO TANICA CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 09:23:21;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120774";"25";"C.P.";"2677";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:26°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 10:54:13;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"G.B.";"2678";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 11:37:34;"STERILIZZAZIONE VELOCE";"6-0014";"FI-16BS";"FIBROSCOPIO";"-BO- G111106";"BLOCCO OP.";"C.P.";"2679";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 12:24:05;"STERILIZZAZIONE COMPLETA";"6-0014";"xxxx";"MULETTO BRONCO";"-B-xxxx";"MULETT BRONCO PNE";"N.R.";"2680";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:23°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 13:03:54;"STERILIZZAZIONE VELOCE";"6-0014";"FI-10BS";"FIBROSCOPIO";"-BO- G111400";"BLOCCO OP.";"N.R.";"2681";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 13:43:53;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"G.B.";"2682";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-11 15:22:18;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"G.B.";"2683";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:28°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 07:18:40;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"D.M.";"2684";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:29°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 08:39:56;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"M.F.";"2685";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:25°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 09:16:18;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"M.F.";"2686";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:23°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 09:58:01;"STERILIZZAZIONE VELOCE";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"M.F.";"2687";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:24°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 10:23:26;"STERILIZZAZIONE VELOCE";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120774";"25";"M.F.";"2688";"Allarme perdita liquido";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) Allarme perdita liquido FINE CICLO CICLO IRREGOLARE";"CICLO IRREGOLARE"
2017-08-14 10:46:19;"STERILIZZAZIONE VELOCE";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120774";"25";"M.F.";"2689";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 11:13:53;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"M.F.";"2690";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 11:49:54;"STERILIZZAZIONE COMPLETA";"6-0014";"xxxx";"MULETTO BRONCO";"-B-xxxx";"MULETT BRONCO PNE";"M.F.";"2691";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-14 15:05:52;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"M.F.";"2692";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:26°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:28°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 07:58:52;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"S.C.";"2693";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:30°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 09:30:02;"STERILIZZAZIONE COMPLETA";"6-0014";"GIF-XP180N";"GASTROSCOPIO";"2000363";"16";"M.F.";"2694";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:29°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:30°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 10:09:33;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120774";"25";"M.F.";"2695";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:23°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 10:54:01;"STERILIZZAZIONE VELOCE";"6-0014";"FI-10BS";"FIBROSCOPIO";"-BO- G111400";"BLOCCO OP.";"M.F.";"2696";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 11:24:44;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"M.F.";"2697";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:28°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:23°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 12:02:51;"STERILIZZAZIONE VELOCE";"6-0014";"FI-16BS";"FIBROSCOPIO";"-BO- G111106";"BLOCCO OP.";"N.R.";"2698";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE VELOCE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 12:32:48;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1570K";"BRONCOSCOPIO";"-B- G121641";"22";"N.R.";"2699";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:24°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:25°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 13:10:12;"STERILIZZAZIONE COMPLETA";"6-0014";"EB-1970K";"BRONCOSCOPIO";"-B- G120511";"24";"M.F.";"2700";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:26°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:26°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 13:47:29;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"M.F.";"2701";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:27°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:27°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 14:33:50;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"M.F.";"2702";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:26°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA TEMPERATURA:23°C CAMBIO TANICA CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 CARICO STERILIZZANTE 1 CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-16 15:54:49;"STERILIZZAZIONE COMPLETA";"6-0014";"ACCESSORI";"ACCESSORI";"0000";"00";"D.M.";"2703";"Nessun allarme rilevato";"TIPO CICLO: STERILIZZAZIONE COMPLETA TEST DI TENUTA CARICO ACQUA CARICO DETERGENTE DETERSIONE (120s) TEMPERATURA:28°C SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:28°C CARICO STERILIZZANTE 2 STERILIZZAZIONE DINAMICA (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO CARICO ACQUA RISCIACQUO SCARICO FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
2017-08-17 07:57:30;"AUTOSANIFICAZIONE";"6-0014";"0";"0";"";"0";"V.M.L.";"2704";"Nessun allarme rilevato";"TIPO CICLO: AUTOSANIFICAZIONE TEST DI TENUTA CARICO ACQUA CARICO STERILIZZANTE 1 TEMPERATURA:30°C CARICO STERILIZZANTE 2 MISCELAZIONE DISINFEZIONE (600s) SCARICO CARICO ACQUA RISCIACQUO SCARICO ASCIUGATURA FINE CICLO CICLO REGOLARE";"CICLO REGOLARE"
